Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
300-95-4207,H,Melbourne,Member,Male,Food and beverages,12.96,5,3.24,68.04,17/7/2019,15:24,Ewallet,64.8,4.76,3.24,6.2
417-32-7293,L,Sydney,Member,Male,Home and lifestyle,71.19,10,35.59,747.49,20/3/2019,9:18,Credit card,711.9,4.76,35.59,6.4
303-76-3797,J,London,Member,Female,Sports and travel,74.46,5,18.61,390.91,17/10/2019,9:25,Cash,372.3,4.76,18.61,6.0
653-91-8938,L,Sydney,Normal,Male,Electronic accessories,34.15,4,6.83,143.43,25/12/2019,3:22,Ewallet,136.6,4.76,6.83,4.7
126-80-8749,K,Cape Town,Normal,Male,Electronic accessories,89.59,5,22.4,470.35,7/3/2019,13:10,Ewallet,447.95,4.76,22.4,8.7
211-64-7915,L,London,Member,Female,Fashion accessories,35.82,10,17.91,376.11,29/2/2019,7:15,Credit card,358.2,4.76,17.91,9.2
505-37-4394,J,Berlin,Member,Female,Food and beverages,51.71,3,7.76,162.89,16/2/2019,7:59,Credit card,155.13,4.76,7.76,8.9
450-81-4933,L,London,Normal,Female,Sports and travel,90.92,9,40.91,859.19,23/6/2019,7:13,Ewallet,818.28,4.76,40.91,4.9
356-80-4708,J,Berlin,Normal,Female,Sports and travel,73.31,3,11.0,230.93,4/9/2019,19:49,Ewallet,219.93,4.76,11.0,7.6
963-88-4261,L,Johannesburg,Normal,Female,Electronic accessories,68.63,5,17.16,360.31,24/2/2019,0:52,Credit card,343.15,4.76,17.16,9.1
256-78-3315,I,Melbourne,Member,Male,Home and lifestyle,48.84,3,7.33,153.85,12/10/2019,10:54,Cash,146.52,4.76,7.33,5.0
510-85-1306,J,Cape Town,Member,Female,Home and lifestyle,74.12,1,3.71,77.83,9/4/2019,8:40,Ewallet,74.12,4.76,3.71,7.2
299-17-7382,J,Johannesburg,Member,Female,Fashion accessories,58.54,2,5.85,122.93,25/6/2019,18:24,Cash,117.08,4.76,5.85,6.8
329-72-9646,H,Cape Town,Member,Male,Fashion accessories,65.31,3,9.8,205.73,9/5/2019,21:8,Ewallet,195.93,4.76,9.8,7.1
995-49-2591,J,Berlin,Member,Male,Food and beverages,69.22,9,31.15,654.13,26/6/2019,5:56,Ewallet,622.98,4.76,31.15,4.1
782-55-7819,J,Cape Town,Normal,Female,Fashion accessories,75.51,1,3.78,79.29,11/1/2019,3:14,Credit card,75.51,4.76,3.78,8.0
319-80-1008,L,Berlin,Normal,Female,Electronic accessories,86.85,2,8.69,182.39,12/1/2019,9:30,Ewallet,173.7,4.76,8.69,6.3
255-11-7196,K,London,Normal,Male,Electronic accessories,88.91,9,40.01,840.2,4/6/2019,0:44,Ewallet,800.19,4.76,40.01,7.4
349-32-7929,J,Melbourne,Normal,Male,Electronic accessories,27.53,2,2.75,57.81,14/9/2019,10:11,Cash,55.06,4.76,2.75,8.6
248-92-9075,L,Berlin,Member,Female,Electronic accessories,65.28,1,3.26,68.54,3/10/2019,7:53,Credit card,65.28,4.76,3.26,8.4
572-62-4406,K,Berlin,Normal,Male,Fashion accessories,74.49,8,29.8,625.72,3/7/2019,8:36,Cash,595.92,4.76,29.8,4.3
578-69-6585,L,Cape Town,Normal,Male,Home and lifestyle,26.9,2,2.69,56.49,5/9/2019,2:23,Ewallet,53.8,4.76,2.69,4.1
758-24-4328,K,Berlin,Normal,Male,Food and beverages,88.22,9,39.7,833.68,7/6/2019,8:58,Ewallet,793.98,4.76,39.7,9.5
414-28-4745,K,Johannesburg,Normal,Female,Health and beauty,79.25,7,27.74,582.49,30/9/2019,12:9,Credit card,554.75,4.76,27.74,8.6
458-99-5704,H,Johannesburg,Normal,Female,Fashion accessories,26.1,6,7.83,164.43,29/7/2019,9:15,Ewallet,156.6,4.76,7.83,5.7
653-11-4608,J,Berlin,Normal,Male,Electronic accessories,51.84,3,7.78,163.3,19/3/2019,7:14,Ewallet,155.52,4.76,7.78,5.4
315-33-7815,K,Melbourne,Member,Female,Fashion accessories,60.98,10,30.49,640.29,23/8/2019,21:57,Cash,609.8,4.76,30.49,9.4
171-83-1256,L,Sydney,Member,Female,Sports and travel,53.44,9,24.05,505.01,6/11/2019,11:19,Ewallet,480.96,4.76,24.05,6.6
425-18-7416,H,Berlin,Member,Female,Sports and travel,81.09,10,40.55,851.45,24/4/2019,20:3,Credit card,810.9,4.76,40.55,6.0
186-94-8817,I,Johannesburg,Normal,Male,Electronic accessories,46.83,1,2.34,49.17,12/10/2019,6:3,Credit card,46.83,4.76,2.34,5.7
111-14-9509,L,Melbourne,Normal,Male,Fashion accessories,25.77,9,11.6,243.53,19/3/2019,15:57,Credit card,231.93,4.76,11.6,9.7
346-38-8129,L,London,Member,Male,Sports and travel,58.67,4,11.73,246.41,25/9/2019,8:0,Cash,234.68,4.76,11.73,10.0
350-63-8829,L,London,Normal,Female,Home and lifestyle,26.53,1,1.33,27.86,25/1/2019,19:21,Credit card,26.53,4.76,1.33,4.8
596-14-2402,J,Sydney,Normal,Male,Sports and travel,52.1,8,20.84,437.64,4/1/2019,11:26,Credit card,416.8,4.76,20.84,7.6
544-91-6293,H,Sydney,Normal,Female,Home and lifestyle,56.85,2,5.69,119.39,4/12/2019,4:28,Credit card,113.7,4.76,5.69,4.1
300-79-5355,K,Melbourne,Member,Female,Fashion accessories,48.01,6,14.4,302.46,15/3/2019,0:25,Credit card,288.06,4.76,14.4,6.2
780-44-9537,H,Melbourne,Member,Female,Home and lifestyle,71.54,10,35.77,751.17,15/10/2019,7:16,Ewallet,715.4,4.76,35.77,4.3
960-19-2646,I,London,Member,Female,Health and beauty,41.89,5,10.47,219.92,26/6/2019,6:58,Ewallet,209.45,4.76,10.47,9.7
225-44-6479,H,Melbourne,Normal,Female,Sports and travel,18.2,6,5.46,114.66,13/11/2019,12:50,Ewallet,109.2,4.76,5.46,8.3
165-57-8633,I,London,Member,Male,Food and beverages,30.35,6,9.11,191.21,11/2/2019,12:10,Cash,182.1,4.76,9.11,7.4
738-30-4465,J,Melbourne,Member,Female,Health and beauty,86.27,8,34.51,724.67,16/5/2019,16:1,Credit card,690.16,4.76,34.51,9.9
459-36-4389,J,Melbourne,Normal,Female,Health and beauty,66.46,4,13.29,279.13,26/10/2019,6:24,Cash,265.84,4.76,13.29,9.3
307-52-3884,I,Johannesburg,Member,Female,Home and lifestyle,8.4,2,0.84,17.64,9/2/2019,17:59,Cash,16.8,4.76,0.84,8.6
670-87-6573,J,Johannesburg,Normal,Female,Health and beauty,10.77,2,1.08,22.62,10/1/2019,3:56,Cash,21.54,4.76,1.08,4.7
498-46-9238,H,Berlin,Normal,Male,Electronic accessories,93.18,1,4.66,97.84,17/6/2019,3:55,Ewallet,93.18,4.76,4.66,4.0
150-15-6962,L,Cape Town,Normal,Male,Food and beverages,18.68,4,3.74,78.46,16/7/2019,4:24,Ewallet,74.72,4.76,3.74,9.9
238-18-3659,H,Berlin,Normal,Female,Health and beauty,24.45,9,11.0,231.05,30/12/2019,3:10,Ewallet,220.05,4.76,11.0,4.8
144-98-5298,H,London,Member,Female,Food and beverages,25.19,8,10.08,211.6,13/10/2019,17:53,Ewallet,201.52,4.76,10.08,8.0
569-88-4680,I,London,Normal,Male,Sports and travel,26.54,5,6.63,139.33,21/1/2019,22:50,Credit card,132.7,4.76,6.63,5.4
746-67-6796,I,Johannesburg,Normal,Female,Sports and travel,70.04,3,10.51,220.63,29/11/2019,20:37,Ewallet,210.12,4.76,10.51,7.9
274-19-1304,L,London,Normal,Male,Fashion accessories,35.73,4,7.15,150.07,9/12/2019,13:3,Ewallet,142.92,4.76,7.15,9.0
288-38-4547,L,London,Member,Male,Health and beauty,81.52,8,32.61,684.77,25/7/2019,22:45,Credit card,652.16,4.76,32.61,4.2
484-97-2601,J,Sydney,Member,Male,Home and lifestyle,29.6,9,13.32,279.72,11/2/2019,18:41,Cash,266.4,4.76,13.32,8.9
915-15-7161,J,Sydney,Member,Female,Health and beauty,9.36,7,3.28,68.8,1/6/2019,2:53,Ewallet,65.52,4.76,3.28,5.8
862-98-2443,I,Berlin,Normal,Male,Health and beauty,70.42,5,17.61,369.71,21/2/2019,11:7,Credit card,352.1,4.76,17.61,9.0
566-93-6680,I,Berlin,Member,Female,Fashion accessories,87.95,3,13.19,277.04,8/8/2019,10:38,Ewallet,263.85,4.76,13.19,4.9
774-80-7965,L,Berlin,Normal,Female,Sports and travel,39.8,9,17.91,376.11,24/2/2019,3:52,Credit card,358.2,4.76,17.91,6.6
708-18-6184,L,Cape Town,Member,Male,Fashion accessories,96.76,1,4.84,101.6,16/5/2019,7:44,Cash,96.76,4.76,4.84,5.5
959-38-8862,J,Melbourne,Normal,Male,Sports and travel,80.12,7,28.04,588.88,26/4/2019,9:4,Credit card,560.84,4.76,28.04,6.8
284-35-8586,I,Berlin,Member,Male,Electronic accessories,55.2,1,2.76,57.96,15/8/2019,20:22,Ewallet,55.2,4.76,2.76,9.7
584-72-6263,H,London,Member,Male,Electronic accessories,83.33,5,20.83,437.48,9/3/2019,0:19,Cash,416.65,4.76,20.83,7.1
434-12-9155,K,Cape Town,Member,Female,Home and lifestyle,14.23,6,4.27,89.65,26/2/2019,1:46,Ewallet,85.38,4.76,4.27,4.1
666-47-8035,L,Sydney,Normal,Female,Sports and travel,16.12,5,4.03,84.63,24/2/2019,21:24,Ewallet,80.6,4.76,4.03,6.6
474-78-8870,J,London,Normal,Male,Health and beauty,71.7,6,21.51,451.71,4/9/2019,1:55,Ewallet,430.2,4.76,21.51,9.7
320-89-9405,J,Berlin,Member,Male,Electronic accessories,68.49,7,23.97,503.4,22/5/2019,23:7,Ewallet,479.43,4.76,23.97,7.2
470-48-8443,I,Johannesburg,Normal,Female,Fashion accessories,78.07,8,31.23,655.79,16/8/2019,3:54,Cash,624.56,4.76,31.23,8.5
210-24-7711,I,Berlin,Normal,Male,Health and beauty,79.3,10,39.65,832.65,29/5/2019,20:13,Ewallet,793.0,4.76,39.65,7.7
175-73-7429,I,Berlin,Member,Male,Food and beverages,19.5,7,6.83,143.33,13/11/2019,3:32,Cash,136.5,4.76,6.83,6.1
771-38-4798,H,Berlin,Member,Male,Sports and travel,31.83,1,1.59,33.42,22/11/2019,23:20,Cash,31.83,4.76,1.59,6.3
981-22-2546,H,Berlin,Member,Female,Health and beauty,68.96,9,31.03,651.67,17/12/2019,21:33,Ewallet,620.64,4.76,31.03,7.5
443-58-1667,K,Melbourne,Normal,Male,Electronic accessories,48.5,7,16.98,356.48,10/8/2019,0:25,Ewallet,339.5,4.76,16.98,9.8
711-90-7808,L,Sydney,Member,Female,Health and beauty,14.09,7,4.93,103.56,25/3/2019,3:0,Credit card,98.63,4.76,4.93,4.6
998-75-8650,J,Sydney,Normal,Male,Home and lifestyle,78.03,10,39.02,819.32,30/12/2019,16:27,Cash,780.3,4.76,39.02,9.0
404-55-5871,L,Melbourne,Member,Male,Electronic accessories,72.69,9,32.71,686.92,1/8/2019,18:32,Cash,654.21,4.76,32.71,4.9
863-80-6289,J,Johannesburg,Member,Female,Sports and travel,24.86,4,4.97,104.41,23/12/2019,23:59,Cash,99.44,4.76,4.97,8.2
915-68-8425,J,Sydney,Normal,Female,Electronic accessories,25.1,3,3.77,79.07,25/9/2019,17:50,Cash,75.3,4.76,3.77,4.3
775-41-6159,I,Sydney,Member,Female,Health and beauty,42.79,1,2.14,44.93,5/12/2019,0:58,Credit card,42.79,4.76,2.14,9.9
656-32-7855,K,Cape Town,Member,Female,Fashion accessories,64.46,3,9.67,203.05,9/11/2019,18:39,Credit card,193.38,4.76,9.67,8.4
325-10-7181,H,Berlin,Member,Female,Food and beverages,58.95,7,20.63,433.28,30/11/2019,20:27,Cash,412.65,4.76,20.63,4.1
639-50-8681,I,Berlin,Normal,Female,Food and beverages,85.67,7,29.98,629.67,12/4/2019,20:40,Ewallet,599.69,4.76,29.98,9.3
936-44-9879,K,Sydney,Normal,Female,Electronic accessories,35.73,8,14.29,300.13,16/5/2019,17:41,Ewallet,285.84,4.76,14.29,7.7
137-89-1879,J,Berlin,Normal,Male,Sports and travel,61.47,4,12.29,258.17,3/3/2019,0:53,Ewallet,245.88,4.76,12.29,4.5
161-15-4957,J,London,Normal,Male,Food and beverages,45.96,2,4.6,96.52,7/3/2019,7:11,Cash,91.92,4.76,4.6,9.3
485-28-7723,I,Johannesburg,Normal,Male,Food and beverages,54.17,10,27.09,568.79,1/6/2019,22:7,Credit card,541.7,4.76,27.09,9.4
949-22-9428,I,Cape Town,Normal,Female,Home and lifestyle,14.51,3,2.18,45.71,17/9/2019,22:23,Credit card,43.53,4.76,2.18,7.4
831-71-3719,J,London,Normal,Male,Food and beverages,88.66,7,31.03,651.65,30/7/2019,21:14,Ewallet,620.62,4.76,31.03,4.1
633-89-4898,L,Johannesburg,Member,Male,Fashion accessories,70.17,3,10.53,221.04,28/5/2019,23:46,Cash,210.51,4.76,10.53,9.7
816-11-7869,K,Sydney,Member,Female,Home and lifestyle,93.87,2,9.39,197.13,29/2/2019,12:54,Cash,187.74,4.76,9.39,7.8
172-69-8513,K,Sydney,Normal,Male,Health and beauty,27.16,4,5.43,114.07,6/12/2019,13:20,Cash,108.64,4.76,5.43,9.6
609-27-5267,L,London,Member,Male,Fashion accessories,61.14,9,27.51,577.77,11/4/2019,6:58,Ewallet,550.26,4.76,27.51,4.7
602-82-5831,L,Cape Town,Normal,Male,Electronic accessories,27.73,3,4.16,87.35,2/2/2019,3:46,Ewallet,83.19,4.76,4.16,7.6
306-25-2819,K,Sydney,Normal,Male,Fashion accessories,25.47,7,8.91,187.2,21/10/2019,23:38,Ewallet,178.29,4.76,8.91,9.5
725-86-1137,I,Johannesburg,Member,Female,Home and lifestyle,75.63,7,26.47,555.88,12/9/2019,7:32,Ewallet,529.41,4.76,26.47,5.2
668-86-5568,L,Melbourne,Member,Male,Electronic accessories,32.39,4,6.48,136.04,4/4/2019,22:35,Credit card,129.56,4.76,6.48,8.5
596-20-1330,J,Sydney,Normal,Female,Electronic accessories,23.37,3,3.51,73.62,28/9/2019,19:49,Cash,70.11,4.76,3.51,5.4
630-89-3876,L,Sydney,Normal,Male,Home and lifestyle,34.63,8,13.85,290.89,20/1/2019,3:59,Cash,277.04,4.76,13.85,5.9
978-87-3001,K,London,Normal,Male,Electronic accessories,41.67,4,8.33,175.01,6/9/2019,21:45,Ewallet,166.68,4.76,8.33,9.1
128-72-1768,H,Johannesburg,Normal,Female,Sports and travel,65.28,2,6.53,137.09,4/12/2019,13:42,Credit card,130.56,4.76,6.53,4.6
876-20-1281,K,Cape Town,Normal,Male,Fashion accessories,58.86,9,26.49,556.23,21/3/2019,20:20,Ewallet,529.74,4.76,26.49,7.9
465-68-6725,J,Johannesburg,Member,Female,Electronic accessories,53.03,1,2.65,55.68,21/11/2019,5:30,Cash,53.03,4.76,2.65,9.0
468-92-1857,H,Sydney,Normal,Female,Fashion accessories,87.84,3,13.18,276.7,12/7/2019,18:1,Ewallet,263.52,4.76,13.18,9.2
600-87-3542,H,London,Normal,Female,Fashion accessories,84.9,8,33.96,713.16,28/12/2019,14:10,Ewallet,679.2,4.76,33.96,9.8
332-82-5278,J,Johannesburg,Normal,Male,Electronic accessories,86.31,4,17.26,362.5,14/8/2019,0:13,Ewallet,345.24,4.76,17.26,9.4
412-16-6176,J,Cape Town,Normal,Female,Home and lifestyle,62.7,2,6.27,131.67,15/7/2019,8:6,Cash,125.4,4.76,6.27,5.2
595-61-9049,J,Cape Town,Normal,Male,Home and lifestyle,55.6,8,22.24,467.04,25/7/2019,3:2,Ewallet,444.8,4.76,22.24,7.1
230-97-1138,L,Melbourne,Normal,Male,Electronic accessories,99.39,8,39.76,834.88,11/11/2019,21:46,Ewallet,795.12,4.76,39.76,7.8
138-72-9819,K,Johannesburg,Normal,Female,Health and beauty,65.74,6,19.72,414.16,13/10/2019,13:15,Credit card,394.44,4.76,19.72,8.5
832-70-7887,H,Sydney,Member,Female,Sports and travel,41.45,9,18.65,391.7,14/4/2019,10:57,Credit card,373.05,4.76,18.65,5.0
295-16-4192,L,Cape Town,Normal,Female,Electronic accessories,18.66,10,9.33,195.93,11/1/2019,10:50,Credit card,186.6,4.76,9.33,5.6
910-40-1274,L,London,Member,Male,Food and beverages,89.22,3,13.38,281.04,30/6/2019,13:18,Credit card,267.66,4.76,13.38,6.0
541-26-5381,H,Johannesburg,Normal,Male,Electronic accessories,58.29,10,29.14,612.04,11/6/2019,12:50,Ewallet,582.9,4.76,29.14,6.1
291-36-9756,H,Johannesburg,Member,Female,Fashion accessories,70.25,3,10.54,221.29,23/7/2019,9:1,Credit card,210.75,4.76,10.54,4.7
520-14-1435,I,Cape Town,Normal,Female,Sports and travel,47.97,10,23.98,503.68,3/1/2019,16:50,Credit card,479.7,4.76,23.98,4.2
376-32-9500,H,London,Member,Female,Sports and travel,44.9,5,11.23,235.73,21/11/2019,3:23,Ewallet,224.5,4.76,11.23,9.2
766-31-7076,H,Melbourne,Member,Male,Sports and travel,80.02,10,40.01,840.21,10/10/2019,23:56,Ewallet,800.2,4.76,40.01,7.1
490-29-9714,H,London,Normal,Female,Fashion accessories,29.21,6,8.76,184.02,4/11/2019,19:24,Credit card,175.26,4.76,8.76,5.0
444-45-8156,I,Berlin,Normal,Female,Home and lifestyle,64.74,9,29.13,611.79,8/5/2019,8:20,Cash,582.66,4.76,29.13,9.9
789-86-8830,J,Johannesburg,Normal,Female,Sports and travel,60.53,5,15.13,317.78,28/12/2019,20:32,Credit card,302.65,4.76,15.13,9.0
968-13-6797,J,Cape Town,Normal,Female,Fashion accessories,5.91,3,0.89,18.62,27/7/2019,3:57,Cash,17.73,4.76,0.89,6.0
310-13-7535,I,Berlin,Normal,Female,Sports and travel,77.63,6,23.29,489.07,6/4/2019,0:35,Ewallet,465.78,4.76,23.29,5.2
839-55-1712,L,Sydney,Member,Female,Health and beauty,75.03,3,11.25,236.34,7/6/2019,5:44,Cash,225.09,4.76,11.25,9.5
430-53-2500,J,Sydney,Member,Male,Home and lifestyle,73.64,1,3.68,77.32,30/4/2019,10:32,Credit card,73.64,4.76,3.68,6.6
138-70-8218,J,Berlin,Normal,Female,Home and lifestyle,99.58,7,34.85,731.91,30/5/2019,18:58,Credit card,697.06,4.76,34.85,9.0
920-15-1919,L,Cape Town,Member,Female,Sports and travel,84.78,6,25.43,534.11,15/5/2019,1:43,Ewallet,508.68,4.76,25.43,5.8
205-64-1136,L,Sydney,Member,Male,Food and beverages,24.05,6,7.22,151.52,7/8/2019,11:25,Ewallet,144.3,4.76,7.22,7.2
891-66-6248,J,London,Normal,Male,Health and beauty,53.15,2,5.32,111.62,23/3/2019,5:43,Credit card,106.3,4.76,5.32,5.0
557-57-8958,I,Melbourne,Normal,Male,Health and beauty,79.15,5,19.79,415.54,19/9/2019,1:46,Credit card,395.75,4.76,19.79,4.7
233-74-5025,H,Sydney,Member,Male,Electronic accessories,9.6,4,1.92,40.32,26/8/2019,16:26,Ewallet,38.4,4.76,1.92,6.7
319-54-9526,K,Johannesburg,Member,Male,Home and lifestyle,31.17,7,10.91,229.1,16/9/2019,15:34,Cash,218.19,4.76,10.91,6.3
871-43-1811,J,Melbourne,Normal,Male,Electronic accessories,95.7,3,14.36,301.46,14/6/2019,12:50,Ewallet,287.1,4.76,14.36,4.8
799-70-9320,L,Berlin,Member,Male,Home and lifestyle,81.55,4,16.31,342.51,5/11/2019,18:25,Credit card,326.2,4.76,16.31,6.3
917-99-1630,H,Berlin,Member,Female,Health and beauty,87.05,5,21.76,457.01,24/9/2019,13:4,Credit card,435.25,4.76,21.76,9.0
469-55-1682,K,Cape Town,Normal,Female,Sports and travel,72.86,9,32.79,688.53,1/12/2019,8:48,Ewallet,655.74,4.76,32.79,9.6
485-57-6183,L,Berlin,Member,Male,Electronic accessories,5.57,6,1.67,35.09,25/3/2019,0:27,Credit card,33.42,4.76,1.67,7.0
235-50-3660,K,Cape Town,Normal,Female,Home and lifestyle,13.33,9,6.0,125.97,6/2/2019,23:55,Cash,119.97,4.76,6.0,6.4
951-99-9407,J,Berlin,Normal,Female,Fashion accessories,79.61,4,15.92,334.36,6/2/2019,8:55,Credit card,318.44,4.76,15.92,8.1
658-65-5590,L,Johannesburg,Member,Male,Food and beverages,74.55,5,18.64,391.39,30/2/2019,23:19,Cash,372.75,4.76,18.64,4.5
395-48-7007,H,Berlin,Member,Female,Home and lifestyle,94.07,7,32.92,691.41,22/1/2019,16:12,Ewallet,658.49,4.76,32.92,9.6
672-50-5177,J,Sydney,Member,Female,Food and beverages,68.1,3,10.21,214.51,5/5/2019,2:45,Credit card,204.3,4.76,10.21,9.3
205-38-3888,I,Johannesburg,Member,Male,Food and beverages,80.96,9,36.43,765.07,3/7/2019,19:12,Cash,728.64,4.76,36.43,5.8
813-22-4516,L,Johannesburg,Normal,Male,Fashion accessories,16.82,8,6.73,141.29,2/6/2019,11:51,Cash,134.56,4.76,6.73,7.4
462-21-9728,L,Johannesburg,Member,Female,Electronic accessories,84.64,10,42.32,888.72,15/5/2019,22:50,Credit card,846.4,4.76,42.32,4.0
847-87-1242,I,Cape Town,Member,Male,Sports and travel,19.5,9,8.78,184.28,9/8/2019,4:20,Credit card,175.5,4.76,8.78,9.8
199-27-7781,H,Sydney,Member,Female,Home and lifestyle,59.73,1,2.99,62.72,27/2/2019,0:13,Cash,59.73,4.76,2.99,8.5
357-66-6075,J,Johannesburg,Normal,Male,Electronic accessories,33.52,8,13.41,281.57,4/1/2019,17:51,Cash,268.16,4.76,13.41,7.3
980-83-1447,J,Sydney,Member,Male,Electronic accessories,16.15,8,6.46,135.66,2/9/2019,13:39,Credit card,129.2,4.76,6.46,7.2
497-23-1628,K,Melbourne,Normal,Male,Sports and travel,94.17,6,28.25,593.27,1/3/2019,21:39,Credit card,565.02,4.76,28.25,5.8
738-71-1377,I,Berlin,Normal,Male,Home and lifestyle,98.31,4,19.66,412.9,10/1/2019,20:35,Cash,393.24,4.76,19.66,7.9
633-13-2444,I,Melbourne,Member,Male,Sports and travel,99.48,6,29.84,626.72,11/9/2019,2:39,Ewallet,596.88,4.76,29.84,9.0
705-72-1753,H,Johannesburg,Normal,Female,Home and lifestyle,48.03,3,7.2,151.29,6/8/2019,3:0,Credit card,144.09,4.76,7.2,6.1
871-84-7606,H,Berlin,Member,Male,Fashion accessories,60.01,4,12.0,252.04,14/11/2019,21:44,Cash,240.04,4.76,12.0,5.1
537-47-3322,H,Melbourne,Normal,Female,Food and beverages,47.48,10,23.74,498.54,25/6/2019,17:18,Cash,474.8,4.76,23.74,8.6
979-75-4164,H,London,Member,Female,Home and lifestyle,66.19,5,16.55,347.5,26/11/2019,23:38,Ewallet,330.95,4.76,16.55,8.8
375-99-8364,H,Cape Town,Member,Male,Electronic accessories,76.53,7,26.79,562.5,22/10/2019,2:51,Ewallet,535.71,4.76,26.79,6.7
424-30-4624,L,London,Member,Male,Sports and travel,68.85,8,27.54,578.34,5/3/2019,20:7,Credit card,550.8,4.76,27.54,7.5
943-97-1270,I,Cape Town,Member,Male,Health and beauty,88.3,6,26.49,556.29,7/5/2019,16:56,Credit card,529.8,4.76,26.49,5.0
483-35-2833,I,Berlin,Normal,Female,Sports and travel,35.55,4,7.11,149.31,22/9/2019,21:1,Credit card,142.2,4.76,7.11,5.7
264-75-2928,I,Sydney,Member,Male,Electronic accessories,39.0,10,19.5,409.5,20/11/2019,19:52,Cash,390.0,4.76,19.5,9.2
199-71-5102,K,Johannesburg,Normal,Male,Food and beverages,98.63,5,24.66,517.81,24/4/2019,11:58,Ewallet,493.15,4.76,24.66,8.1
222-62-5769,J,Johannesburg,Member,Female,Home and lifestyle,27.16,3,4.07,85.55,23/1/2019,8:20,Ewallet,81.48,4.76,4.07,9.8
305-69-8514,J,Berlin,Normal,Female,Health and beauty,53.47,3,8.02,168.43,30/3/2019,12:41,Cash,160.41,4.76,8.02,7.4
305-27-9254,L,Sydney,Normal,Male,Health and beauty,29.69,7,10.39,218.22,29/8/2019,13:33,Cash,207.83,4.76,10.39,7.8
313-40-1962,H,Cape Town,Normal,Female,Health and beauty,46.03,7,16.11,338.32,6/11/2019,17:3,Ewallet,322.21,4.76,16.11,8.2
748-31-9192,J,London,Normal,Female,Sports and travel,30.76,10,15.38,322.98,15/9/2019,20:40,Ewallet,307.6,4.76,15.38,7.4
978-90-5659,I,Sydney,Normal,Male,Sports and travel,26.81,2,2.68,56.3,27/2/2019,16:0,Credit card,53.62,4.76,2.68,5.0
189-47-5943,J,Cape Town,Member,Male,Electronic accessories,29.79,5,7.45,156.4,16/11/2019,1:44,Credit card,148.95,4.76,7.45,8.4
791-29-9705,J,London,Member,Female,Home and lifestyle,40.65,3,6.1,128.05,20/4/2019,5:24,Ewallet,121.95,4.76,6.1,9.1
536-19-9879,J,Sydney,Normal,Male,Fashion accessories,59.54,8,23.82,500.14,5/2/2019,7:53,Cash,476.32,4.76,23.82,8.3
755-17-3023,H,Sydney,Normal,Female,Health and beauty,52.39,2,5.24,110.02,24/9/2019,12:49,Credit card,104.78,4.76,5.24,9.9
487-19-5510,K,Berlin,Member,Male,Health and beauty,53.8,6,16.14,338.94,11/4/2019,16:37,Credit card,322.8,4.76,16.14,7.8
442-82-9606,I,Sydney,Normal,Female,Fashion accessories,44.83,7,15.69,329.5,1/2/2019,4:6,Ewallet,313.81,4.76,15.69,9.4
139-52-9187,L,Johannesburg,Member,Female,Home and lifestyle,34.64,1,1.73,36.37,5/3/2019,1:36,Credit card,34.64,4.76,1.73,7.2
487-38-8788,K,Melbourne,Normal,Female,Food and beverages,17.86,10,8.93,187.53,26/6/2019,22:45,Cash,178.6,4.76,8.93,4.1
389-96-7124,I,Melbourne,Member,Female,Food and beverages,51.02,7,17.86,375.0,26/11/2019,23:11,Ewallet,357.14,4.76,17.86,5.3
881-86-8408,J,Johannesburg,Member,Male,Health and beauty,85.22,10,42.61,894.81,9/10/2019,16:13,Credit card,852.2,4.76,42.61,8.0
163-57-2389,L,Johannesburg,Member,Male,Health and beauty,25.08,7,8.78,184.34,29/2/2019,4:36,Cash,175.56,4.76,8.78,6.4
518-33-8731,H,Cape Town,Normal,Male,Food and beverages,98.83,6,29.65,622.63,20/11/2019,0:11,Ewallet,592.98,4.76,29.65,6.1
403-54-3414,L,Sydney,Normal,Female,Electronic accessories,57.98,10,28.99,608.79,10/4/2019,2:13,Ewallet,579.8,4.76,28.99,4.1
961-73-3554,K,Berlin,Member,Male,Electronic accessories,30.03,9,13.51,283.78,24/10/2019,8:48,Ewallet,270.27,4.76,13.51,9.9
923-67-8705,I,Sydney,Member,Female,Electronic accessories,60.19,9,27.09,568.8,18/11/2019,12:18,Ewallet,541.71,4.76,27.09,7.6
595-53-4777,K,Sydney,Member,Male,Home and lifestyle,80.37,3,12.06,253.17,30/10/2019,6:30,Credit card,241.11,4.76,12.06,8.9
641-11-7196,K,London,Normal,Male,Fashion accessories,77.57,8,31.03,651.59,25/12/2019,17:51,Cash,620.56,4.76,31.03,4.2
907-47-1746,L,Melbourne,Member,Male,Electronic accessories,8.65,1,0.43,9.08,8/11/2019,7:13,Ewallet,8.65,4.76,0.43,7.6
558-51-4480,J,Berlin,Normal,Male,Food and beverages,79.93,10,39.97,839.27,22/7/2019,13:55,Ewallet,799.3,4.76,39.97,4.3
366-97-7493,I,Johannesburg,Normal,Female,Food and beverages,92.87,4,18.57,390.05,22/11/2019,4:30,Cash,371.48,4.76,18.57,7.2
803-28-5753,J,Berlin,Member,Female,Electronic accessories,74.09,1,3.7,77.79,14/10/2019,17:0,Cash,74.09,4.76,3.7,4.5
